country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","21-02-2025 14:00:00",11.679111,78.125052,SO2,NA,NA,NA
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","21-02-2025 14:00:00",10.7654824,79.1389968,PM10,40,78,54
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","21-02-2025 14:00:00",10.7654824,79.1389968,NO2,5,5,5
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","21-02-2025 14:00:00",10.7654824,79.1389968,SO2,17,17,17
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","21-02-2025 14:00:00",8.728442,77.6962,CO,24,42,37
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","21-02-2025 14:00:00",11.0973603,77.3228673,CO,44,94,49
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","21-02-2025 14:00:00",9.865935,78.022669,NH3,2,2,2
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","21-02-2025 14:00:00",27.23711,78.01936,NH3,1,1,1
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.685382,77.453839,NO2,19,60,39
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.685382,77.453839,NH3,8,11,10
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.685382,77.453839,SO2,8,31,16
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.685382,77.453839,OZONE,3,90,16
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.6603346,77.3572563,PM10,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.6603346,77.3572563,OZONE,6,14,6
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","21-02-2025 14:00:00",26.730136,83.433859,PM10,74,158,109
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","21-02-2025 14:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","21-02-2025 14:00:00",28.47272,77.482000,NH3,8,13,11
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","21-02-2025 14:00:00",26.8458805,80.9365541,NH3,10,25,17
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","21-02-2025 14:00:00",26.83399722,80.8917361,PM2.5,92,302,208
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","21-02-2025 14:00:00",26.83399722,80.8917361,NO2,50,65,59
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","21-02-2025 14:00:00",28.999264,77.7590354,PM10,38,108,72
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","21-02-2025 14:00:00",28.9535882,77.7622941,PM2.5,23,70,48
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","21-02-2025 14:00:00",28.9535882,77.7622941,CO,18,64,32
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","21-02-2025 14:00:00",29.063510,77.709723,PM2.5,23,102,57
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","21-02-2025 14:00:00",26.428282,80.327067,SO2,27,28,27
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","21-02-2025 14:00:00",26.509954,80.249612,PM10,65,162,119
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","21-02-2025 14:00:00",26.509954,80.249612,CO,18,37,32
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","21-02-2025 14:00:00",28.2348927,77.8683002,PM10,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","21-02-2025 14:00:00",26.766433,80.927299,PM2.5,55,308,163
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","21-02-2025 14:00:00",27.1594,78.3953,PM10,37,67,51
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","21-02-2025 14:00:00",27.1594,78.3953,NH3,2,2,2
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.646233,77.358075,NO2,46,121,78
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.646233,77.358075,SO2,4,13,6
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.757294,77.278792,PM2.5,46,142,84
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","21-02-2025 14:00:00",28.757294,77.278792,PM10,54,131,93
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","21-02-2025 14:00:00",28.557054,77.453663,PM2.5,27,215,82
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","21-02-2025 14:00:00",28.557054,77.453663,PM10,59,277,118
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","21-02-2025 14:00:00",28.557054,77.453663,CO,2,101,80
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","21-02-2025 14:00:00",28.725645,77.749675,PM10,36,81,59
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","21-02-2025 14:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","21-02-2025 14:00:00",28.964949,77.278761,OZONE,42,73,54
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","21-02-2025 14:00:00",28.359581,79.414455,SO2,NA,NA,NA
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","21-02-2025 14:00:00",28.38910936,79.42963708,PM2.5,14,68,42
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","21-02-2025 14:00:00",28.38910936,79.42963708,PM10,15,60,38
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","21-02-2025 14:00:00",28.38910936,79.42963708,OZONE,NA,NA,NA
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","21-02-2025 14:00:00",28.83526,78.74460,PM2.5,9,77,36
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","21-02-2025 14:00:00",28.83526,78.74460,CO,28,48,29
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","21-02-2025 14:00:00",28.88528,78.73880,PM10,30,145,71
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","21-02-2025 14:00:00",28.856664,78.772638,PM10,31,116,71
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","21-02-2025 14:00:00",27.106972,78.000111,CO,24,36,33
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","21-02-2025 14:00:00",27.19412,77.96237,PM10,39,172,78
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","21-02-2025 14:00:00",27.169338,78.03582,NO2,34,35,34
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","21-02-2025 14:00:00",26.868120,81.005119,SO2,9,12,10
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","21-02-2025 14:00:00",26.8458805,80.9365541,PM10,137,258,206
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","21-02-2025 14:00:00",28.856664,78.772638,NH3,6,15,6
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","21-02-2025 14:00:00",28.849399,78.742362,NO2,21,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","21-02-2025 14:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","21-02-2025 14:00:00",28.802625,78.753728,PM2.5,21,98,52
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","21-02-2025 14:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","21-02-2025 14:00:00",29.4723508,77.7194031,PM10,19,199,78
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","21-02-2025 14:00:00",29.4723508,77.7194031,NH3,7,11,9
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","21-02-2025 14:00:00",29.4723508,77.7194031,SO2,13,84,30
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","21-02-2025 14:00:00",23.6979360,86.9443950,PM2.5,60,240,107
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","21-02-2025 14:00:00",23.6979360,86.9443950,PM10,68,160,104
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","21-02-2025 14:00:00",23.6979360,86.9443950,OZONE,1,53,16
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","21-02-2025 14:00:00",23.6181830,87.1057180,OZONE,1,93,20
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","21-02-2025 14:00:00",23.616515,87.119133,NO2,19,76,48
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","21-02-2025 14:00:00",22.7605581,88.3617589,NO2,9,26,17
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","21-02-2025 14:00:00",23.567923,87.306843,PM2.5,37,252,94
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","21-02-2025 14:00:00",23.567923,87.306843,NH3,2,3,3
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","21-02-2025 14:00:00",23.567923,87.306843,CO,100,112,109
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","21-02-2025 14:00:00",23.5404352,87.2892225,NH3,6,11,9
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","21-02-2025 14:00:00",23.5404352,87.2892225,CO,28,76,47
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","21-02-2025 14:00:00",22.06047,88.109737,PM10,32,105,62
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","21-02-2025 14:00:00",28.5447608,77.3231257,CO,30,135,128
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","21-02-2025 14:00:00",28.6245479,77.3577104,OZONE,14,63,30
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","21-02-2025 14:00:00",28.5898,77.3101,NH3,11,17,14
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","21-02-2025 14:00:00",28.5898,77.3101,CO,34,72,58
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","21-02-2025 14:00:00",22.5687319,88.2797276,PM10,90,148,110
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","21-02-2025 14:00:00",22.5687319,88.2797276,NO2,22,38,30
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","21-02-2025 14:00:00",22.5687319,88.2797276,CO,42,117,80
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","21-02-2025 14:00:00",22.58157048,88.41002457,CO,10,32,14
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","21-02-2025 14:00:00",28.569230,77.393848,CO,31,70,48
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","21-02-2025 14:00:00",25.425602,81.917152,NH3,5,5,5
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","21-02-2025 14:00:00",25.494,81.863,OZONE,2,46,15
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","21-02-2025 14:00:00",25.3505986,82.9083074,CO,5,28,16
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","21-02-2025 14:00:00",25.301778,82.996789,PM10,25,73,46
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","21-02-2025 14:00:00",25.262326,82.995408,PM10,16,54,34
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","21-02-2025 14:00:00",30.075911,78.2859547,CO,15,24,21
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","21-02-2025 14:00:00",30.075911,78.2859547,OZONE,25,61,37
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","21-02-2025 14:00:00",23.685297,86.945968,NH3,8,12,9
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","21-02-2025 14:00:00",22.629801,88.352017,CO,2,41,3
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","21-02-2025 14:00:00",22.611968,88.347422,PM10,45,121,79
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","21-02-2025 14:00:00",22.556640,88.342674,PM10,42,92,67
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","21-02-2025 14:00:00",22.556640,88.342674,NH3,6,7,7
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","21-02-2025 14:00:00",22.49929,88.36917,PM10,43,90,69
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","21-02-2025 14:00:00",22.5448082,88.3403691,NO2,30,48,37
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","21-02-2025 14:00:00",22.5448082,88.3403691,SO2,3,9,6
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","21-02-2025 14:00:00",22.5448082,88.3403691,OZONE,6,16,9
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","21-02-2025 14:00:00",26.6879226,88.4152495,PM2.5,64,224,108
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","21-02-2025 14:00:00",26.6879226,88.4152495,NO2,25,38,32
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","21-02-2025 14:00:00",25.7808257,84.7446768,OZONE,5,101,32
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","21-02-2025 14:00:00",24.7955,84.9994,CO,44,80,61
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","21-02-2025 14:00:00",24.7955,84.9994,OZONE,19,21,20
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","21-02-2025 14:00:00",24.792403,84.992416,NH3,5,5,5
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","21-02-2025 14:00:00",25.697189,85.245900,NH3,10,15,12
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","21-02-2025 14:00:00",25.697189,85.245900,CO,44,73,61
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","21-02-2025 14:00:00",25.560083,87.553265,NO2,11,22,16
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","21-02-2025 14:00:00",25.560083,87.553265,NH3,1,2,1
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","21-02-2025 14:00:00",16.5150833,80.5181667,OZONE,1,37,18
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","21-02-2025 14:00:00",14.675886,77.593027,NO2,19,29,23
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","21-02-2025 14:00:00",14.675886,77.593027,SO2,10,13,12
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","21-02-2025 14:00:00",13.204880,79.097889,PM2.5,19,317,81
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","21-02-2025 14:00:00",13.204880,79.097889,NO2,7,16,12
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","21-02-2025 14:00:00",14.465052,78.824187,NO2,11,15,13
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","21-02-2025 14:00:00",14.465052,78.824187,OZONE,107,149,107
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","21-02-2025 14:00:00",16.486692,80.699436,NH3,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","21-02-2025 14:00:00",16.486692,80.699436,CO,11,19,14
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","21-02-2025 14:00:00",16.486692,80.699436,OZONE,19,24,23
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","21-02-2025 14:00:00",16.509717,80.612222,NO2,40,61,51
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","21-02-2025 14:00:00",16.554731,80.649110,PM2.5,41,79,53
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","21-02-2025 14:00:00",26.071318,91.87488,CO,NA,NA,NA
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","21-02-2025 14:00:00",26.071318,91.87488,OZONE,18,56,26
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","21-02-2025 14:00:00",26.181742,91.78063,PM10,74,341,149
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","21-02-2025 14:00:00",26.181742,91.78063,CO,26,92,44
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","21-02-2025 14:00:00",26.349082,92.68449,PM2.5,30,113,66
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","21-02-2025 14:00:00",26.349082,92.68449,SO2,3,18,6
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","21-02-2025 14:00:00",26.349082,92.68449,OZONE,3,27,9
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","21-02-2025 14:00:00",26.446912,91.439057,PM2.5,52,202,101
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","21-02-2025 14:00:00",25.265194,87.012947,NH3,8,8,8
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","21-02-2025 14:00:00",25.204762,85.514960,PM2.5,107,349,233
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","21-02-2025 14:00:00",25.204762,85.514960,CO,NA,NA,NA
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","21-02-2025 14:00:00",25.567520,83.966379,PM10,84,212,138
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","21-02-2025 14:00:00",25.567520,83.966379,NH3,4,4,4
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","21-02-2025 14:00:00",25.567520,83.966379,SO2,6,12,10
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","21-02-2025 14:00:00",26.446912,91.439057,CO,8,116,38
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","21-02-2025 14:00:00",26.987634,94.636574,PM10,21,95,62
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","21-02-2025 14:00:00",26.987634,94.636574,NO2,22,56,47
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","21-02-2025 14:00:00",25.5626095,84.663264,PM10,88,197,136
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","21-02-2025 14:00:00",26.0881305,87.93840336,NO2,25,31,27
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","21-02-2025 14:00:00",27.308328,84.531742,NH3,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","21-02-2025 14:00:00",27.308328,84.531742,OZONE,9,10,10
India,Bihar,Munger,"Town Hall, Munger - BSPCB","21-02-2025 14:00:00",25.376776,86.471523,SO2,1,58,14
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","21-02-2025 14:00:00",11.654054,92.734055,OZONE,5,93,27
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","21-02-2025 14:00:00",16.5150833,80.5181667,PM2.5,21,61,41
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","21-02-2025 14:00:00",16.5150833,80.5181667,PM10,45,116,66
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","21-02-2025 14:00:00",24.75746,84.366208,PM10,117,426,226
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","21-02-2025 14:00:00",24.75746,84.366208,NO2,2,3,2
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","21-02-2025 14:00:00",24.75746,84.366208,SO2,9,15,12
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","21-02-2025 14:00:00",25.42742023,86.13886079,PM10,73,183,125
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","21-02-2025 14:00:00",13.67,79.35,PM10,36,93,63
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","21-02-2025 14:00:00",13.67,79.35,NO2,12,34,20
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","21-02-2025 14:00:00",16.536107,80.594233,PM2.5,49,98,68
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","21-02-2025 14:00:00",22.06631475,83.33820077,CO,18,37,26
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-02-2025 14:00:00",28.815329,77.153010,PM2.5,55,303,135
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-02-2025 14:00:00",28.815329,77.153010,PM10,70,185,118
India,Delhi,Delhi,"Alipur, Delhi - DPCC","21-02-2025 14:00:00",28.815329,77.153010,NO2,36,56,44
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","21-02-2025 14:00:00",28.647622,77.3158090,OZONE,13,30,20
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","21-02-2025 14:00:00",28.695381,77.181665,PM2.5,52,303,152
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","21-02-2025 14:00:00",28.695381,77.181665,CO,59,106,84
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","21-02-2025 14:00:00",28.4706914,77.1099364,PM2.5,49,330,122
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","21-02-2025 14:00:00",25.892357,86.590325,NH3,4,4,4
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","21-02-2025 14:00:00",25.892357,86.590325,OZONE,10,32,16
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","21-02-2025 14:00:00",25.859655,85.77944,SO2,6,120,80
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","21-02-2025 14:00:00",26.2271665,84.3570427,SO2,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","21-02-2025 14:00:00",30.735567,76.775714,PM10,16,73,41
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","21-02-2025 14:00:00",30.735567,76.775714,NH3,19,25,22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","21-02-2025 14:00:00",22.368195,82.746431,NH3,1,1,1
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","21-02-2025 14:00:00",22.368195,82.746431,SO2,18,31,20
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-02-2025 14:00:00",22.348441,82.549611,PM10,99,156,117
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-02-2025 14:00:00",22.348441,82.549611,NH3,2,6,4
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-02-2025 14:00:00",22.348441,82.549611,SO2,9,18,11
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","21-02-2025 14:00:00",22.348441,82.549611,CO,26,38,31
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","21-02-2025 14:00:00",22.126650,83.483212,NO2,18,44,29
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","21-02-2025 14:00:00",22.126650,83.483212,OZONE,7,22,8
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","21-02-2025 14:00:00",25.599486,85.113666,NO2,13,86,38
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","21-02-2025 14:00:00",25.599486,85.113666,NH3,15,20,17
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","21-02-2025 14:00:00",25.599486,85.113666,OZONE,6,120,24
India,Bihar,Patna,"Samanpura, Patna - BSPCB","21-02-2025 14:00:00",25.596727,85.085624,NO2,39,51,44
India,Bihar,Patna,"Samanpura, Patna - BSPCB","21-02-2025 14:00:00",25.596727,85.085624,NH3,6,7,6
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","21-02-2025 14:00:00",25.366336,87.117468,NO2,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","21-02-2025 14:00:00",25.03280,85.41948,SO2,NA,NA,NA
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","21-02-2025 14:00:00",21.185571,81.343175,NH3,2,2,2
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","21-02-2025 14:00:00",21.224231,81.408350,SO2,22,59,33
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","21-02-2025 14:00:00",21.224231,81.408350,CO,16,83,39
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","21-02-2025 14:00:00",22.08815,82.13737,PM10,58,114,86
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","21-02-2025 14:00:00",22.08815,82.13737,NO2,25,30,30
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","21-02-2025 14:00:00",22.368195,82.746431,PM2.5,30,56,45
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","21-02-2025 14:00:00",25.586562,85.043586,CO,18,96,64
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","21-02-2025 14:00:00",25.592539,85.227158,PM10,107,174,144
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","21-02-2025 14:00:00",25.592539,85.227158,CO,68,107,94
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","21-02-2025 14:00:00",25.610369,85.132568,NO2,13,14,13
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","21-02-2025 14:00:00",25.599486,85.113666,PM10,108,413,157
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","21-02-2025 14:00:00",30.751462,76.762879,SO2,10,17,13
